tconst,primaryTitle,startYear,runtimeMinutes,poster_path,averageRating,numVotes,W_Note,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Science Fiction,Sport,Thriller,War,Western
tt0102494,My Own Private Idaho,1991,104,/hiFGxsq7Mzss536Rc1cahaNWCJe.jpg,7,62343,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102510,The Naked Gun 2½: The Smell of Fear,1991,85,/v9niLQWVzVPB1cP1ThNdEaLZG1Q.jpg,6.9,123159,6.916873764,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102511,Naked Lunch,1991,115,/u01kh5jKUWjhom76mguRqUgdvja.jpg,6.9,57146,6.930433618,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0102526,New Jack City,1991,97,/k9VjzXyGElRAxXyXgPvtRRSznyL.jpg,6.6,39212,6.755734131,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0102536,Night on Earth,1991,129,/ktejUHCo6c8DekpOtR3uSb6oDXr.jpg,7.7,66537,7.508820477,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102558,Nothing But Trouble,1991,94,/j2LblPvgkQaRmJh9QflBOTtzABA.jpg,5.1,27651,6.0021671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102603,Oscar,1991,109,/rGJOzUwHlkx8MKy2oR2qEiT7g4G.jpg,6.5,34510,6.710048731,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102614,Out for Justice,1991,91,/nmfM1diysOyrX4JbvwS7uOomyes.jpg,6.1,25986,6.541297611,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0102685,Point Break,1991,122,/eGSfqknufcsXmM2Rb59H9SiNd4T.jpg,7.3,204570,7.267330226,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0102768,Regarding Henry,1991,108,/v0tMLF2P0RMEzLuh8BySM4wLeFp.jpg,6.7,34558,6.825927667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0102798,Robin Hood: Prince of Thieves,1991,143,/hbRnWUNJkKKVN5mkcuC5ooqjE4e.jpg,6.9,209991,6.910638705,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0102803,The Rocketeer,1991,108,/n4Pvcc669wrLCkZ7Jl9t12ELY7b.jpg,6.6,62223,6.714648659,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0102926,The Silence of the Lambs,1991,118,/uS9m8OBk1A8eM9I042bx8XXpqAq.jpg,8.6,1562846,8.57480864,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0102945,Sleeping with the Enemy,1991,99,/lhkfSDKWvu6fX9LSyVaEklaLNZP.jpg,6.3,65887,6.492546789,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0102975,Star Trek VI: The Undiscovered Country,1991,110,/tvTOJD7Gz668GLy2nNdLRQvpPsv.jpg,7.2,81376,7.152996917,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt0103060,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,88,/Hyvvz9Z3le1is8a0EeFJQm0aSC.jpg,6,61394,6.289371947,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0103064,Terminator 2: Judgment Day,1991,137,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,8.6,1183881,8.566911549,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt0103074,Thelma & Louise,1991,130,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,7.6,175296,7.525110836,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0103241,What About Bob?,1991,99,/q2FCvI3kkumL00uHaTo5PHF5Af.jpg,7,75028,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103594,1492: Conquest of Paradise,1992,154,/xVEynmeq8ElU4ambRaJbXPn0CPC.jpg,6.4,33023,6.658518174,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0103639,Aladdin,1992,90,/x5LLRJ2WSSDSb2kvq9zNQ4GS37q.jpg,8,472016,7.949699808,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0103644,Alien³,1992,114,/hlabk6APJUeihZDaSD9N6iI0f4g.jpg,6.4,321956,6.443233148,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
tt0103759,Bad Lieutenant,1992,96,/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg,7,48622,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0103772,Basic Instinct,1992,127,/76Ts0yoHk8kVQj9MMnoMixhRWoh.jpg,7.1,221138,7.089843096,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0103776,Batman Returns,1992,126,/jKBjeXM7iBBV9UkUcOXx3m7FSHY.jpg,7.1,329728,7.092952347,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103855,The Bodyguard,1992,129,/2VgZW2ZD3pNoV2j8U2GXNRwOsk9.jpg,6.4,149043,6.486185598,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
tt0103859,Boomerang,1992,117,/cc9YAZq5NXiIEJsHjW7p2FaHQkp.jpg,5.6,31638,6.217959674,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0103873,Dead Alive,1992,104,/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg,7.5,103972,7.403079738,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0103874,Bram Stoker's Dracula,1992,128,/scFDS0U5uYAjcVTyjNc7GmcZw1q.jpg,7.4,241053,7.362413504,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
tt0103893,Buffy the Vampire Slayer,1992,86,/q72hZtWIxmHuJASMGUWQSqujyxY.jpg,5.7,49942,6.133668704,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0103905,Man Bites Dog,1992,95,/oyxeaQw8qZsqYVxALCx5Q5rDta7.jpg,7.4,43991,7.255053558,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103919,Candyman,1992,99,/n38YbNqUf5KWpMJFc4X3t0rlhg5.jpg,6.7,100911,6.759565884,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0103939,Chaplin,1992,143,/Aeltt5tl02zrEj4GoMynHc94lWG.jpg,7.5,62574,7.357263571,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0103956,Child's Play 3,1991,90,/rHUOQShfzQTdE625cqwZoIOTvik.jpg,5.2,46690,5.827702608,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0104009,Cool World,1992,102,/mqzRUHNtFwmgJCmSnvq3JnX0xgZ.jpg,4.8,25139,5.896950478,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104036,The Crying Game,1992,112,/ynEfiiwS0dosbPjzGqBLo7FXMlD.jpg,7.2,60368,7.141430044,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0104070,Death Becomes Her,1992,104,/vWcXU9J2RxyHN9qRXW3GDhG40t3.jpg,6.6,132804,6.66336975,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0104187,Encino Man,1992,88,/xRR9CLZOEKxAt4CNcFe7R7A4ptj.jpg,5.8,45600,6.224929178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104231,Far and Away,1992,140,/rbxvGXcD7fixrAsbiAYl9R76uDs.jpg,6.6,68717,6.706704227,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
tt0104254,FernGully: The Last Rainforest,1992,76,/jAD6Ofuz4PiYFV3fd3oBP6aOTyM.jpg,6.5,34292,6.710821021,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104257,A Few Good Men,1992,138,/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,7.7,290423,7.644518948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104348,Glengarry Glen Ross,1992,100,/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,7.7,117419,7.577123137,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0104389,The Hand That Rocks the Cradle,1992,110,/1fBnyO3SbNBplck45js6O4pQaLw.jpg,6.7,49411,6.80079155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104409,Hellraiser III: Hell on Earth,1992,97,/eBKrmVD29BQGDlWQJ3rKS8cmPGh.jpg,5.5,35334,6.121540093,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0104431,Home Alone 2: Lost in New York,1992,120,/uuitWHpJwxD1wruFl2nZHIb4UGN.jpg,6.9,405753,6.90580379,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104437,"Honey, I Blew Up the Kid",1992,89,/iLWZJAIcSqthsmJ3pMbtiE9Ap6N.jpg,4.9,47146,5.627691071,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0104452,HouseSitter,1992,102,/A9Ojij6kEwe8LSnMieiPyPCXShx.jpg,6.2,27076,6.584054075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0104454,Howards End,1992,142,/1009nhfj28VhhQnVadtjkOacduX.jpg,7.4,36168,7.236515825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0104573,Juice,1992,95,/fLOB1MdIf2jWexxOzq441lNTIpW.jpg,7,30677,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104691,The Last of the Mohicans,1992,112,/fYVQRcgnOv998bKEplzrD3faGgt.jpg,7.6,189627,7.530111309,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
tt0104692,The Lawnmower Man,1992,108,/1VLqWcel87oYVmN383FgSH0mCTY.jpg,5.4,39373,6.021378528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
tt0104694,A League of Their Own,1992,128,/nKctKGwUO1PZFupNAdnBU3Q7wgT.jpg,7.3,122297,7.249082466,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0104714,Lethal Weapon 3,1992,118,/8FnOudDHPOY7MFJnvQMR1qpuyek.jpg,6.7,179748,6.736630394,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104779,Bitter Moon,1992,139,/qU9hqUSGyQfbkEdqluX21nWVcp9.jpg,7.2,43041,7.126514895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0104815,El Mariachi,1992,81,/zRh7K4SV1xQ419m8gzGITak51vc.jpg,6.8,71661,6.85172717,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0104850,Memoirs of an Invisible Man,1992,99,/bdhxHQNwYdjkyFx9DwebXtama0U.jpg,6,27132,6.479551907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
tt0104868,The Mighty Ducks,1992,104,/zxaCHxKDFNi6frh1Q0dj19L216o.jpg,6.6,72330,6.702743245,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0104940,The Muppet Christmas Carol,1992,85,/ssrV29QSVVJuemBHho0Qx7pFYak.jpg,7.8,70965,7.591590684,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0104952,My Cousin Vinny,1992,120,/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,7.6,142658,7.510532155,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105104,Passenger 57,1992,84,/4VBN8pQxGHjeZWcNv1V1xSw0OKC.jpg,5.9,50981,6.261932588,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105112,Patriot Games,1992,117,/yToAJg67r3hk3Ux3sfXOdpiqxU.jpg,6.8,121371,6.834159772,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105121,The People Under the Stairs,1991,102,/8OWDBVmGdM7HwaDtbDsdn6Rlzqj.jpg,6.4,39980,6.630840259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0105151,The Player,1992,124,/p4ys4a4yASjKuWzsNWY1B7xP5kZ.jpg,7.5,66341,7.363150174,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0105226,Red Rock West,1993,98,/ewofUEqU3Gpr7WSgSz3TEVPIfBg.jpg,7,25534,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105236,Reservoir Dogs,1992,99,/n8O9WOAL1DVOMEQJpYatNqpNauK.jpg,8.3,1096320,8.271016302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105265,A River Runs Through It,1992,123,/rL4odYIaO0xcksUQ9qzRFfU6lH2.jpg,7.2,66022,7.145068225,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105323,Scent of a Woman,1992,156,/j4fDIiv0N78Sfp9Wn0BaYzbIj1B.jpg,8,332799,7.930128368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105414,Single White Female,1992,107,/2B6spN9XvzbK9hKDQtvTa4wVoys.jpg,6.4,42348,6.622723763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105417,Sister Act,1992,100,/xZvVSZ0RTxIjblLV87vs7ADM12m.jpg,6.5,109454,6.592968599,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0105435,Sneakers,1992,126,/l2pIGwCvpZEpBuMb55YBl6A04Jv.jpg,7.1,62877,7.071551145,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0105488,Strictly Ballroom,1992,94,/usXL7s72m1NlcROo42Y0hpbeEdO.jpg,7.2,29573,7.108379602,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0105665,Twin Peaks: Fire Walk with Me,1992,134,/rol5H6loAojd6tH2VXQYEXzGQk1.jpg,7.3,106124,7.242802233,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0105690,Under Siege,1992,103,/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,6.5,96331,6.603023959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0105695,Unforgiven,1992,130,/yKyLJmRAtyXEEYKOvPhKHXIcPq9.jpg,8.2,439233,8.135377278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0105793,Wayne's World,1992,94,/nhQtlLVl2z5ywu2uDnXjVqi08On.jpg,7,172395,7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0105812,White Men Can't Jump,1992,115,/jnI05Z2Cm9ACEJo8FGen7tdHKLl.jpg,6.8,99063,6.840302105,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tt0106220,Addams Family Values,1993,94,/8znyj20O3EYLD2EzWnZQMnkE4zH.jpg,6.8,110566,6.836882404,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106226,The Age of Innocence,1993,139,/5Tuyt26v7qNR8Cl3m7ZRx36rduf.jpg,7.2,68380,7.146455344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0106246,Alive,1993,128,/uQACcCZqd7WCTRin9xRIW5gr1bd.jpg,7.1,64891,7.072188539,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0106308,Army of Darkness,1992,81,/xsgTuAtR2zSH8Umg3jWZcZjlDpe.jpg,7.4,195708,7.354691266,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0106364,Batman: Mask of the Phantasm,1993,76,/l4jaQjkgznu2Rz05X18f24UjPNW.jpg,7.8,57402,7.557287444,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0106375,Beethoven's 2nd,1993,89,/biH5hW1BRfEr13oCizuAzpdBf2l.jpg,5,29876,5.911145127,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0106489,A Bronx Tale,1993,121,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,7.8,163696,7.694009412,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106519,Carlito's Way,1993,144,/gFmTr2OJ8RCNAbWQh6maL00PY75.jpg,7.9,233926,7.813102585,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0106582,Cliffhanger,1993,113,/8v2nPPLvhEVlfXu08UZ0djK31be.jpg,6.5,140826,6.575380218,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0106598,Coneheads,1993,88,/rAaitAn2937opFpbcxyywMEj26l.jpg,5.4,58345,5.879932809,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0106611,Cool Runnings,1993,98,/6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,7,114698,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106673,Dave,1993,110,/wIUuf1NFchdCJe833JBTiSMzqfv.jpg,6.9,57222,6.930405488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0106677,Dazed and Confused,1993,103,/lR8dzfCIdfaaSWagHHiFcJ6B4PI.jpg,7.6,201793,7.533860393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106697,Demolition Man,1993,115,/pxWuGsyzVQSqHWxVQLy4XUcopIL.jpg,6.7,195283,6.734047112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt0106701,Dennis the Menace,1993,94,/Kl3HTDhJ1wNg9NpJwApE5mXGmo.jpg,5.7,65268,6.060038995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106770,Dragon: The Bruce Lee Story,1993,120,/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg,7,33043,7,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0106856,Falling Down,1993,113,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,7.6,209035,7.535907022,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0106912,Fire in the Sky,1993,109,/6Q2cjuMuqticomBjmwxwu8tyWEP.jpg,6.5,28843,6.732156455,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
tt0106918,The Firm,1993,154,/kFexXCzidkm4LwlgZqxsJsDQB5v.jpg,6.9,148915,6.914374838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0106950,Fortress,1992,95,/whMDDlgY0AmjMdLuaUDg8XsShWi.jpg,5.9,30629,6.394346474,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
tt0106965,Free Willy,1993,112,/1WLTjNznfvr3bkHf4p9PR4ctBKK.jpg,6,83600,6.230202578,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0106977,The Fugitive,1993,130,/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,7.8,321586,7.742294265,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107034,The Good Son,1993,87,/iIV9zYVEFbb7AWc3BgnVQlfoeW.jpg,6.4,46069,6.611062489,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107048,Groundhog Day,1993,101,/qIwyDf5k0eNsrfQjd0HCkeraNGD.jpg,8,690337,7.965051437,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107050,Grumpy Old Men,1993,103,/iMY7yFn4gMvGaQYMGWnyX2QgvHZ.jpg,7,54132,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107076,Hard Target,1993,97,/kufvuQYWdl82sYzmhy2naBLyMui.jpg,6.2,56843,6.444370319,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107120,Hocus Pocus,1993,96,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,6.9,156800,6.913751375,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107144,Hot Shots! Part Deux,1993,86,/zh9EGK970GHo10ETclWBOjZVUOK.jpg,6.6,98065,6.681257872,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0107151,The House of the Spirits,1993,145,/q0YyNTvooXI9ZF71dAYKcRwqlGn.jpg,6.9,25143,6.949857408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107206,In the Line of Fire,1993,128,/3NvOFpmyECI3DNExYMtFIRcGMsu.jpg,7.2,114812,7.164237691,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0107207,In the Name of the Father,1993,133,/5HaQacOMOjA2wX1XnwnDd2VaXCf.jpg,8.1,188396,7.971131605,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107211,Indecent Proposal,1993,117,/a39WoiTJEG5kNLIrr3kOMwg3LFg.jpg,6,78829,6.240780514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107254,Jason Goes to Hell,1993,87,/uZNsMWE5o1PaBEUjfRYaeZga08q.jpg,4.1,37157,5.26640121,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0107290,Jurassic Park,1993,127,/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg,8.2,1077286,8.172783833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt0107302,Kalifornia,1993,117,/4E39RrmgXspAqGro2poDEdjvAnh.jpg,6.7,58724,6.789580049,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107362,Last Action Hero,1993,130,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,6.5,165003,6.565788435,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107387,Leprechaun,1992,92,/mIpzSHNX9lQlCKnh1cQwIXDFX5d.jpg,4.8,30770,5.786193294,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0107438,Look Who's Talking Now,1993,96,/73JahFiizkMVsrrslXInmNK54nC.jpg,4.4,31107,5.558500722,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107497,Malice,1993,107,/oQoe4eIzDjQSSqGvLgJFjXtEkNv.jpg,6.5,27848,6.736527399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0107507,Manhattan Murder Mystery,1993,104,/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg,7.3,47080,7.195948946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0107554,Menace II Society,1993,97,/nS7yqmSVeNoH22VXj69JoFCxW1h.jpg,7.5,65019,7.361140426,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107614,Mrs. Doubtfire,1993,125,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,7.1,293803,7.092158167,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107616,Much Ado About Nothing,1993,111,/fA5mOQuevh4q18AAfy1xQWToVpp.jpg,7.3,52387,7.203084497,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107688,The Nightmare Before Christmas,1993,76,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,7.9,377602,7.844113541,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107711,Nowhere to Run,1993,94,/c1pZjoDkHDGjAu3WnlXU7EyT7nt.jpg,5.7,26363,6.332751202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
tt0107798,The Pelican Brief,1993,141,/1V9B0fk3dh2Af2yUI5mAEETJNNT.jpg,6.6,96811,6.682094392,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0107808,A Perfect World,1993,138,/1II9kMjOuho3pnEvxkpx7e3ozOO.jpg,7.5,87645,7.389031914,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107818,Philadelphia,1993,125,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,7.7,259712,7.638534379,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0107822,The Piano,1993,121,/rx8RKXn8OtuS6lqloYsjyrGOUp4.jpg,7.5,95784,7.396509471,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
tt0107943,The Remains of the Day,1993,134,/qtwipjmSypSQuSvz5BNirSxZqbg.jpg,7.8,85336,7.618735499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt0107969,Rising Sun,1993,129,/jVWEeZ383peKxwE284AdyHqq6GH.jpg,6.2,48455,6.472275543,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0107977,Robin Hood: Men in Tights,1993,104,/woexOLEkUlYsPLLuZRK6LjZaF38.jpg,6.7,137981,6.746017634,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
